10401	风之惩戒冷却时间降低1秒	技能ID	502	按点或百分比进行修正 0 = 点数修正	0	冷却	-1000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10401	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10402	火之惩戒目标增加2个	技能ID	503	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	2														75		1	10402	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10403	（废弃）沙之惩戒使用后进入不受伤害状态，持续5秒																																		11		1	10403	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10404	10403子效果	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	0	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	0	"可否移动：0-无法移动，1-可以移动）, -1无效"	0	"无敌：0-非无敌，1-无敌）,-1无效"	1	移动速度修正（0为无效）	0	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）		变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_0014	1	10404	-1	-1	1	0	1	1	0	0	0	0	1	0	5000	0	0	0	-1	0	0				-1
10405	沙之惩戒有10%的几率瞬发																																		11		1	10405	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10406	10405子效果	生效次数（无效值：-1）	1	技能 gather ID （无效值：-1）	505	命中修正 (无效值：0)（最终值 = 修正值）		会心修正率 ( 无效值：0 )（最终值 = 修正值）		威力值修正（最终值 = 修正值）		威力值 (无效值: 0)（最终值 = 当前值 + 当前值 * 比例 / 100）		消耗值修正 (无效值: 0)（最终值 = 修正值）		消耗值 (无效值: 0)最终值 = 当前值 + 当前值 * 比例 / 100		效果或陷阱的时间值修正 (无效值: 0)（最终值 = 修正值）		效果或陷阱的时间值 (无效值: 0)最终值 = 当前值 + 当前值 * 比例 / 100		冷却时间修正 (无效值: 0)（最终值 = 当前值 + 修正值）		冷却时间值 (无效值: 0)（最终值 = 当前值 + 当前值 * 比例 / 100）		聚气时间值修正（无效值: 0）（最终值 = 当前值 + 修正值）	-3000	聚气时间修正值（无效值: 0）最终值 = 当前值 + 当前值 * 比例 / 100		引导时间值修正（无效值: 0）（最终值 = 当前值 + 修正值）		引导时间值（无效值: 0）最终值 = 当前值 + 当前值 * 比例 / 100			21	STD_IMPACT_026	1	10406	-1	-1	1	0	1	1	0	0	0	0	1	0	60000	0	0	0	-1	0	0				-1
10407	天之惩戒冷却时间降低1.5秒	技能ID	501	按点或百分比进行修正 0 = 点数修正	0	冷却	-1500	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10407	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10408	天之惩戒伤害提高25%	激活次数，-1是无限次	-1	gather ID	501	威力修正值 	25	持续时间修正值																											19		1	10408	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10409	天之惩戒聚气时间缩短0.5秒	技能ID	501	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-500	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10409	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10410	末日审判引导时间增加1秒	技能ID	505	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导	1000	消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10410	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10411	末日审判伤害目标增加1个	技能ID	505	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	1														75		1	10411	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10412	末日审判冷却时间减少2秒	技能ID	505	按点或百分比进行修正 0 = 点数修正	0	冷却	-2000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10412	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10413	沉默箴言持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	506	威力修正值 		持续时间修正值	110																										19		1	10413	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10414	沉默箴言冷却时间减少1秒	技能ID	506	按点或百分比进行修正 0 = 点数修正	0	冷却	-1000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10414	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10415	禁锢箴言持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	510	威力修正值 		持续时间修正值	1000																										19		1	10415	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10416	禁锢真言的持续时间增加1秒	技能ID	506	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	1														75		1	10416	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10417	玄石之盾持续时间增加3秒	激活次数，-1是无限次	-1	gather ID	509	威力修正值 		持续时间修正值	110																										19		1	10417	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10418	玄石之盾在受到攻击时有10%的几率让攻击者受到迟缓效果，持续3秒																																		11		1	10418	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10419	玄石之盾在受到攻击时有10%的几率让攻击者受到迟缓效果，持续3秒	概率	10	事件ID	4	目标类型（0自己，1对方）	1	技能ID	10420																										66	STD_IMPACT_066	1	10419	-1	-1	1	1	0	0	0	0	0	0	1	0	30000	0	0	0	-1	0	0				-1
10420	10419子效果	移动速度修正值 （最终移动速度 = 移动速度 * 修正 / 100）	-55	连击点增加的触发机率	-1	增加的连击点数	-1																												44	STD_IMPACT_014	1	10420	-1	-1	-1	1	0	0	0	0	0	0	1	0	3000	0	0	0	-1	0	0				-1
10421	气定神闲冷却时间减少10秒	技能ID	510	按点或百分比进行修正 0 = 点数修正	0	冷却	-10000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10421	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10422	祷告之歌持续时间增加2秒	激活次数，-1是无限次	-1	gather ID	511	威力修正值 		持续时间修正值	120																										19		1	10422	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10423	祷告之歌冷却时间减少10秒	技能ID	511	按点或百分比进行修正 0 = 点数修正	0	冷却	-10000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10423	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10425	幻影箴言冷却时间增加1秒	技能ID	512	按点或百分比进行修正 0 = 点数修正	0	冷却	-1000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10425	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10426	火之惩戒目标移动减少30%，持续5秒																																		11		1	10426	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10427	火之惩戒目标移动减少30%，持续5秒	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否移动：0-无法移动，1-可以移动）, -1无效"	-1	"无敌：0-非无敌，1-无敌）,-1无效"	-1	移动速度修正（0为无效）	-30	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）	0	变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_014	1	10427	-1	-1	-1	0	1	0	0	0	0	0	1	0	5000	0	0	0	-1	0	0				-1
10428	幻影箴言冷却时间降低2秒	技能ID	512	按点或百分比进行修正 0 = 点数修正	0	冷却	-2000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10428	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10429	风之惩戒冷却时间减少1秒	技能ID	502	按点或百分比进行修正 0 = 点数修正	0	冷却	-1000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10429	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10430	禁锢箴言持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	509	威力修正值 		持续时间修正值	1000																										19		1	10415	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10431	末日审判伤害目标增加2个	技能ID	505	按点或百分比进行修正 0 = 点数修正	0	冷却	0	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	2														75		1	10431	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10432	末日审判冷却时间减少3秒	技能ID	505	按点或百分比进行修正 0 = 点数修正	0	冷却	-3000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数															75		1	10432	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10433	玄石之盾冷却时间减少10秒	技能ID	509	按点或百分比进行修正 0 = 点数修正	0	冷却	-10000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10428	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
#	隐修士																																						0																						-1
10450	神恩祷言冷却时间减少15秒	技能ID	1500	按点或百分比进行修正 0 = 点数修正	0	冷却	-15000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10450	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10451	冰封诅咒冰封状态持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	553	威力修正值 		持续时间修正值	1000																										19		1	10451	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10452	青蛙诅咒持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	554	威力修正值 		持续时间修正值	1000																										19		1	10452	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10453	神佑冷却时间减少20秒	技能ID	1503	按点或百分比进行修正 0 = 点数修正	0	冷却	-20000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10453	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10454	惩击箴言眩晕时间增加2秒	激活次数，-1是无限次	-1	gather ID	557	威力修正值 		持续时间修正值	2000																										19		1	10454	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10455	除魔诀冷却时间减少1.5秒	技能ID	1507	按点或百分比进行修正 0 = 点数修正	0	冷却	-1500	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10455	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10456	驱魔箴言减少聚气时间1秒	技能ID	1508	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-1000	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10456	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10457	灭魔诀影响目标增加2个	技能ID	1509	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	2														75		1	10457	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10458	天罚箴言聚气时间减少1秒	技能ID	1510	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-1000	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10458	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
																																						0																							
																																						0																							
																																						0																							
																																						0																							
#	萨满																																					#	#	#		0	0																		-1
10500	烈犬之舞冷却时间降低3秒	技能ID	601	按点或百分比进行修正 0 = 点数修正	0	冷却	-3000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10500	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10501	烈犬之舞聚气时间减少1秒	技能ID	601	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-1000	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10501	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10502	黑鸦蛊惑持续时间增加3秒	激活次数，-1是无限次	-1	gather ID	610	威力修正值 		持续时间修正值	3000																										19		1	10502	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10503	小巫医术聚气时间减少0.25秒	技能ID	604	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-250	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10503	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10504	小巫医术有25%几率向目标施展回春之光																																		11		1	10504	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10505	10504子效果	0为按点数修正，1为按百分比修正	0	生命修正值	72	怒气0修正值	-1	怒气1修正值	-1	怒气2修正值	-1	怒气3修正值	-1	怒气4修正值	-1	怒气5修正值	-1	自身攻击力计算比重	30																62	STD_IMPACT_008	1	10505	-1	-1	1	1	0	0	0	0	0	0	1	0	15000	3000	0	0	-1	0	0				-1
10506	火凤之舞冷却时间减少4秒	技能ID	605	按点或百分比进行修正 0 = 点数修正	0	冷却	-4000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10506	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10507	火凤之舞聚气时间减少1秒	技能ID	605	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-1000	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10507	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10508	火凤之舞影响目标增加2个	技能ID	605	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	2														75		1	10508	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10509	回春之光冷却时间减少30秒	技能ID	606	按点或百分比进行修正 0 = 点数修正	0	冷却	-3000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10509	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10510	回春之光的持续时间增加6秒																																		11		1	10510	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10511	回春之光的持续时间增加6秒	激活次数，-1是无限次	-1	gather ID	600	威力修正值 		持续时间修正值	6000																										19		1	10511	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10512	白蟒蛊惑影响目标增加1个	技能ID	609	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	1														75		1	10512	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10513	白蟒蛊惑持续时间增加1秒	激活次数，-1是无限次	-1	gather ID	609	威力修正值 		持续时间修正值	1000																										19		1	10513	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10514	白蟒蛊惑冷却时间减少4秒	技能ID	609	按点或百分比进行修正 0 = 点数修正	0	冷却	-4000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10514	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10515	大巫医术冷却时间减少30秒	技能ID	609	按点或百分比进行修正 0 = 点数修正	0	冷却	-30000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10515	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10516	大巫医术使用后有50%的几率同时对自身释放1次																																		11		1	10516	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10517	10516子效果	生命修正值	50	魔法修正值	-1	怒气0修正值	-1	怒气1修正值		怒气2修正值	-1	怒气3修正值	-1	怒气4修正值	-1	怒气5修正值	-1	自身攻击力计算比重	-1																5	STD_IMPACT_008	0	10517	-1	-1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0				-1
#	大巫医术同时影响目标周围的目标最多6个回复40%生命，10米范围																																					#	#	#		0	0																		-1
#	大巫医术同时影响目标周围的目标最多6个回复40%生命，10米范围																																					#	#	#		0	0																		-1
#	大巫医术同时影响目标周围的目标最多6个回复40%生命，10米范围																																					#	#	#		0	0																		-1
10521	巫神之舞冷却时间减少4秒	技能ID	612	按点或百分比进行修正 0 = 点数修正	0	冷却	-4000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10521	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10522	巫神之舞聚气时间减少1秒	技能ID	612	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气	-1000	引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10522	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10523	雪神附体同时影响目标周围的目标最多6个，驱除负面效果1个，10米范围																																		11		1	10523	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10524	10523子效果	驱散级别	50000	驱散效果ID	9	驱散效果ID	30	驱散效果ID	48	驱散效果ID	50	驱散效果ID	51	驱散效果ID	52	驱散效果ID	53	驱散效果ID	54	驱散效果ID	55	驱散效果ID	56												18		0	10524	-1	-1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0				-1
10525	白蟒蛊惑持续时间增加2秒	激活次数，-1是无限次	-1	gather ID	609	威力修正值 		持续时间修正值	2000																										19		1	10525	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10526	小巫医术25%几率使目标防御增加100点，持续10秒																																		11		1	10526	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10527	小巫医术25%几率使目标防御增加100点，持续10秒	物理攻击修正值		物理防御修正值	100	魔法攻击修正值		魔法防御修正值	100	冰系攻击修正值		冰系抗性修正值	100	火系攻击修正值		火系抗性修正值		电系攻击修正值		电系抗性修正值		毒系攻击修正值		毒系抗性修正值		MAX_HP修正值		MAX_MP修正值		MAX_RAGE修正值		MAX_STRIKE_POINT修正值			11	STD_IMPACT_003	1	10527	-1	-1	-1	0	1	0	0	0	0	0	0	0	10000	0	0	0	-1	0	0				-1
10528	大巫医术冷却时间减少15秒	技能ID	611	按点或百分比进行修正 0 = 点数修正	0	冷却	-15000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10528	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10529	回春之光持续时间增加6秒	激活次数，-1是无限次	-1	gather ID	608	威力修正值 		持续时间修正值	6000																										19		1	10529	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10530	火凤之舞目标增加2个	技能ID	605	按点或百分比进行修正 0 = 点数修正	0	冷却	0	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	2														75		1	10530	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10531	火凤之舞冷却时间减少4秒	技能ID	605	按点或百分比进行修正 0 = 点数修正	0	冷却	-4000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数															75		1	10531	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10532	白蟒蛊惑影响目标增加1个	技能ID	609	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数	1														75		1	10532	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10533	大巫医术冷却时间减少5秒	技能ID	611	按点或百分比进行修正 0 = 点数修正	0	冷却	-5000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心		最大目标搜索个数															75		1	10532	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
#	僧侣																																						0																						-1
10550	移魂咒影响目标增加2个	技能ID	1603	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	2														75		1	10550	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10551	巨熊护法冷却时间减少30秒	技能ID	1600	按点或百分比进行修正 0 = 点数修正	0	冷却	-30000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10551	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10552	金刚咒冷却时间减少15秒	技能ID	1606	按点或百分比进行修正 0 = 点数修正	0	冷却	-15000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10552	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10553	神獒护法冷却时间减少30秒	技能ID	1601	按点或百分比进行修正 0 = 点数修正	0	冷却	-30000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10553	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10554	伏魔咒冷却时间减少5秒	技能ID	1609	按点或百分比进行修正 0 = 点数修正	0	冷却	-5000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10554	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10555	金刚咒持续时间增加5秒	激活次数，-1是无限次	-1	gather ID	652	威力修正值 		持续时间修正值	5000																										19		1	10555	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10556	梵音咒持续时间增加2秒	激活次数，-1是无限次	-1	gather ID	653	威力修正值 		持续时间修正值	2000																										19		1	10556	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10557	断灭咒命中率增加45%	技能ID	1602	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率	45	会心	0	最大目标搜索个数	0														75		1	10557	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1
10558	急兵咒冷却时间减少20秒	技能ID	1610	按点或百分比进行修正 0 = 点数修正	0	冷却	-20000	聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	0														75		1	10558	-1	-1	1	1	0	0	0	0	0	0	1	0	-1	0	0	0	-1	0	0				-1












																																							0																						-1
																																							0																						-1
																																							0																						-1
																																							0																						-1
																																							0																						-1
																																							0																						-1	
																																							0	0			1																		-1	
#																																			马被动技能				#	#			1																		-1	
#																																			被动移动类				#	#			1																		-1	
#																																				马被动技能				#	#			1																		-1
#																																			被动移动类				#	#			1																		-1	
11000	增加马移速1级	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否移动：0-无法移动，1-可以移动）, -1无效"	-1	"无敌：0-非无敌，1-无敌）,-1无效"	-1	移动速度修正（0为无效）	70	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）		变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_0014	1	11000	11000	11000	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
11001	增加马移速2级	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否移动：0-无法移动，1-可以移动）, -1无效"	-1	"无敌：0-非无敌，1-无敌）,-1无效"	-1	移动速度修正（0为无效）	80	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）		变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_0014	1	11001	11000	11001	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
11002	增加马移速3级	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否移动：0-无法移动，1-可以移动）, -1无效"	-1	"无敌：0-非无敌，1-无敌）,-1无效"	-1	移动速度修正（0为无效）	90	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）		变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_0014	1	11002	11000	11002	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
11003	增加马移速4级	"可否使用任何技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否使用门派技能：0-无法使用相关技能，1-可以使用相关技能）,-1无效"	-1	"可否移动：0-无法移动，1-可以移动）, -1无效"	-1	"无敌：0-非无敌，1-无敌）,-1无效"	-1	移动速度修正（0为无效）	100	隐身级别修正（0为无效）	0	反隐级别修正（0为无效）		变身ID(-1为无效)	-1	骑乘ID(-1为无效)	-1	受控于标记4	-1	伤害修正(0:修正 -1:不修正)	-1												14	STD_IMPACT_0014	1	11003	11000	11003	1	0	1	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0				-1	
