INT	STRING												
310112	\common\country\common_country_qinglonglaren.lua												
310113	\common\country\common_country_zhuque.lua												
310114	\common\country\common_country_zhuquebaoming.lua												
310115	\common\country\common_country_zhuquelaren.lua												
#	周末活动-小国战												
310140	\common\country\common_country_countrybattlelite_quyu1.lua												
310141	\common\country\common_country_countrybattlelite_quyu2.lua												
310142	\common\country\common_country_countrybattlelite_quyu3.lua												
310143	\common\country\common_country_countrybattlelite_quyu4.lua												
310144	\common\country\common_country_countrybattlelite_quyu5.lua												
310145	\common\country\common_country_countrybattlelite_quyu6.lua												
310146	\common\country\common_country_countrybattlelite_quyu7.lua												
310147	\common\country\common_country_countrybattlelite_quyu8.lua												
310148	\common\country\common_country_countrybattlelite_quyu9.lua												
310149	\common\country\common_country_countrybattlelite_quyu10.lua												
310150	\common\country\common_country_countrybattlelite.lua												
310151	\common\country\common_country_countrybattlelite_bonus.lua												
310152	\common\country\common_country_countrybattlelite_query.lua												
310153	\common\country\common_country_countrybattlelite_comment.lua												
310154	\common\country\common_country_countrybattlelite_kingissue.lua												
310155	\common\country\common_country_countrybattlelite_mission.lua												
310156	\common\country\common_country_countrybattlelite_buff.lua												
310157	\common\country\common_country_countrybattlelite_message.lua												
310158	\common\country\common_country_countrybattlelite_riqichaxun.lua												
310159	\common\country\common_country_countrybattlelite_kingissue1.lua												
#	大都活动-灯迷												
310160	\common\dadu\common_dadu_dengmi_flow.lua												
310162	\common\dadu\common_dadu_usecoin.lua												
#	成贰大都活动-灯迷												
310163	\common\dadujianianhua\common_dadujianianhua_dengmi.lua												
310164	\common\dadujianianhua\common_dadujianianhua_dengmirenwu.lua												
#	成贰大都活动-益者三友提交道具												
310166	\common\dadujianianhua\common_dadujianianhua_yizhesanyouitem.lua												
#	资料补全任务												
310171	\common\service\common_service_details.lua												
#	大都活动-乌龙辞典												
310181	\common\wulongcidian\common_wulongcidian_award.lua												
310182	\common\wulongcidian\common_wulongcidian_first.lua												
310183	\common\wulongcidian\common_wulongcidian_second.lua												
310184	\common\wulongcidian\common_wulongcidian_third.lua												
310185	\common\wulongcidian\timer_wulongcidian_begin.lua												
310186	\common\wulongcidian\timer_wulongcidian_end.lua												
310187	\common\wulongcidian\timer_wulongcidian_end2.lua												
310188	\common\wulongcidian\common_wulongcidian_chushishuoming.lua												
310189	\common\wulongcidian\common_wulongcidian_fushishuoming.lua												
310190	\common\wulongcidian\common_wulongcidian_juesaimingdan.lua												
310191	\common\wulongcidian\common_wulongcidian_huojiangmingdan.lua												
#	官员辞职												
310200	\common\country\common_country_guanyuancizhi.lua												
#	国王禅让												
310201	\common\country\common_country_guowangshanrang.lua												
#	国家任务-弱国任务												
310210	\common\country\common_loulan_country_ruoguomission.lua												
310211	\common\country\common_dunhuang_country_ruoguomission.lua												
310212	\common\country\common_kunlun_country_ruoguomission.lua												
310213	\common\country\common_tianshan_country_ruoguomission.lua												
#	新兵速成												
310220	common\xinbingsucheng\common_loulan_xinbingsucheng.lua												
310221	common\xinbingsucheng\common_tianshan_xinbingsucheng.lua												
310222	common\xinbingsucheng\common_kunlun_xinbingsucheng.lua												
310223	common\xinbingsucheng\common_dunhuang_xinbingsucheng.lua												
#	蒙面人												
310230	\common\country\common_country_mengmian.lua												
#	师徒任务												
310300	\event\shitu\event_shitu_loulanmission.lua												
310301	\event\shitu\event_shitu_taskitem.lua												
310302	\event\shitu\event_shitu_tianshanmission.lua												
310303	\event\shitu\event_shitu_kunlunmission.lua												
310304	\event\shitu\event_shitu_dunhuangmission.lua												
#	师徒任务 成贰												
310305	\event\shitu\event_shitu_loulanmission_new.lua												
310306	\event\shitu\event_shitu_tianshanmission_new.lua												
310307	\event\shitu\event_shitu_kunlunmission_new.lua												
310308	\event\shitu\event_shitu_dunhuangmission_new.lua												
#	游乐场 												
310320	\common\youlechang\common_youlechang_honglanmission.lua												
310321	\common\youlechang\common_youlechang_honglanchaxun.lua												
310322	\common\youlechang\common_youlechang_xiangzimission.lua												
310323	\common\youlechang\common_youlechang_xiangzigrowpoint.lua												
310324	\common\youlechang\common_youlechang_xiangzibegin.lua												
310325	\common\youlechang\common_youlechang_xiangziend.lua												
310326	\common\youlechang\common_youlechang_bossitem.lua												
310327	\common\youlechang\common_youlechang_enter.lua												
310328	\common\youlechang\common_youlechang_out.lua												
310329	\common\youlechang\common_youlechang_buff.lua												
310330	\common\youlechang\common_youlechang_xiangzigrowpoint1.lua												
310331	\common\youlechang\common_youlechang_xiangzigrowpoint2.lua												
310332	\common\youlechang\common_youlechang_xiangzigrowpoint3.lua												
310333	\common\youlechang\common_youlechang_cangbaotumix.lua												
310334	\common\youlechang\common_youlechang_cangbaotu.lua												
310335	\common\youlechang\common_youlechang_quanminkuanghuan.lua												
310336	\common\youlechang\common_youlechang_caipiaoduijiang.lua												
310337	\common\youlechang\common_youlechang_caipiaochaxun.lua												
310338	\common\youlechang\common_youlechang_caipiaomission.lua												
310339	\common\youlechang\common_youlechang_caipiaoitem.lua												
310340	\common\youlechang\common_youlechang_readme.lua												
310341	\common\youlechang\common_youlechang_quanminkuanghuantime.lua												
310342	\common\youlechang\common_youlechang_close.lua												
310343	\common\youlechang\common_youlechang_bossitem1.lua												
310344	\common\youlechang\common_youlechang_bossitem2.lua												
310345	\common\youlechang\common_youlechang_quanminkuanghuanreadme.lua												
310346	\common\youlechang\common_youlechang_caipiaoreadme.lua												
310347	\common\youlechang\common_youlechang_tanhao.lua												
310348	\common\youlechang\common_youlechang_exp.lua												
#	股票系统												
310350	\common\Stock\common_stock.lua												
310351	\common\Stock\common_stock_register.lua												
#	大观园												
310360	\common\daguanyuan\common_daguanyuan_caipiaoduijiang.lua												
310361	\common\daguanyuan\common_daguanyuan_caipiaochaxun.lua												
310362	\common\daguanyuan\common_daguanyuan_caipiaomission.lua												
310363	\common\daguanyuan\common_daguanyuan_quanminkuanghuan.lua												
310364	\common\daguanyuan\common_daguanyuan_wabaomission.lua												
310365	\common\daguanyuan\common_daguanyuan_tianjiangmojun.lua												
310366	\common\daguanyuan\common_daguanyuan_wabaotools0.lua												
310367	\common\daguanyuan\common_daguanyuan_wabaotools1.lua												
310368	\common\daguanyuan\common_daguanyuan_enter.lua												
310369	\common\daguanyuan\common_daguanyuan_caipiaoitem.lua												
310370	\common\daguanyuan\common_daguanyuan_exp.lua												
310371	\common\daguanyuan\common_daguanyuan_readme.lua												
310372	\common\daguanyuan\common_daguanyuan_close.lua												
310374	\common\daguanyuan\common_daguanyuan_shop.lua												
310390	\common\daguanyuan\common_daguanyuan_huapiwulong.lua												
310391	\common\daguanyuan\common_daguanyuan_qiannvwulong.lua												
310392	\common\daguanyuan\common_daguanyuan_mojunduihuan.lua												
310393	\common\daguanyuan\common_daguanyuan_wabaoduihuan.lua												
310394	\common\daguanyuan\common_daguanyuan_out.lua												
310395	\common\daguanyuan\common_daguanyuan_wulongduihuan.lua												
#	离线挂机												
310401	\common\team\common_team_lixianguaji.lua												
310402	\common\team\common_team_lixianguajishuoming.lua												
#	队伍相关												
310501	\common\duiwu\common_duiwu_zhaohuan.lua												
#	排行榜相关												
310601	\common\toplist\common_toplist_title.lua												
310602	\common\toplist\common_toplist_current.lua												
310603	\common\toplist\common_toplist_intro.lua												
#	生活技能进阶相关												
310701	\common\ability\common_ability_titletask1.lua												
310702	\common\ability\common_ability_titletask2.lua												
310703	\common\ability\common_ability_titletask3.lua												
310704	\common\ability\common_ability_titletask4.lua												
310705	\common\ability\common_ability_titletask5.lua												
310706	\common\ability\common_ability_titletask6.lua												
310707	\common\ability\common_ability_titletask_readme.lua												
#	春节活动												
310801	\common\huodong\chunjie\common_huodong_chunjienianshou.lua												
#	中秋活动												
310900	\common\huodong\common_huodong_zhongqiu.lua												
#	10月领奖活动												
310910	\common\huodong\common_huodong_online10yue.lua												
310911	\common\huodong\common_huodong_online11yue.lua												
#	活动领奖脚本												
350000	\common\jieri\common_jieri_gongce01.lua												
350001	\common\jieri\common_jieri_gongce02.lua												
350002	\common\jieri\common_jieri_gongce03.lua												
350003	\common\jieri\common_jieri_gongce04.lua												
350004	\common\jieri\common_jieri_gongce05.lua												
350005	\common\jieri\common_jieri_gongce06.lua												
350006	\common\jieri\common_jieri_gongce07.lua												
350007	\common\jieri\common_jieri_gongce08.lua												
350008	\common\jieri\common_jieri_gongce09.lua												
350009	\common\jieri\common_jieri_gongce10.lua												
350010	\common\jieri\common_jieri_gongce11.lua												
350011	\common\jieri\common_jieri_gongce12.lua												
350012	\common\jieri\common_jieri_gongce13.lua												
350013	\common\jieri\common_jieri_gongce14.lua												
350014	\common\jieri\common_jieri_gongce15.lua												
#	;物品使用脚												
#	;主线剧情任务												
400002	\item\quest\item_quest_400002.lua												
400003	\item\quest\item_quest_400003.lua												
400005	\item\quest\item_quest_400005.lua												
400006	\item\quest\item_quest_400006.lua												
400101	\item\quest\item_quest_400101.lua												
400102	\item\quest\item_quest_400102.lua												
400103	\item\quest\item_quest_400103.lua												
400104	\item\quest\item_quest_400104.lua												
400105	\item\quest\item_quest_400105.lua												
400106	\item\quest\item_quest_400106.lua												
400107	\item\quest\item_quest_400107.lua												
400108	\item\quest\item_quest_400108.lua												
400200	\item\quest\item_quest_400200.lua												
400201	\item\quest\item_quest_400201.lua												
400202	\item\quest\item_quest_400202.lua												
400203	\item\quest\item_quest_400203.lua												
400204	\item\quest\item_quest_400204.lua												
400205	\item\quest\item_quest_400205.lua												
400206	\item\quest\item_quest_400206.lua												
400207	\item\quest\item_quest_400207.lua												
400208	\item\quest\item_quest_400208.lua												
400209	\item\quest\item_quest_400209.lua												
400210	\item\quest\item_quest_400210.lua												
400211	\item\quest\item_quest_400211.lua												
400212	\item\quest\item_quest_400212.lua												
400213	\item\quest\item_quest_400213.lua												
400214	\item\quest\item_quest_shuijing.lua												
400215	\item\quest\item_quest_400215.lua												
400216	\item\quest\item_quest_400216.lua												
400217	\item\quest\item_quest_400217.lua												
400218	\item\quest\item_quest_400218.lua												
400219	\item\quest\item_quest_400219.lua												
400220	\item\quest\item_quest_400220.lua												
400221	\item\quest\item_quest_400221.lua												
400222	\item\quest\item_quest_400222.lua												
#	;普通物品												
403001	\item\normal\item_normal_3001.lua												
403002	\item\normal\item_normal_3002.lua												
403003	\item\normal\item_normal_3003.lua												
403004	\item\normal\item_normal_3004.lua												
403005	\item\normal\item_normal_3005.lua												
403006	\item\normal\item_normal_3006.lua												
403007	\item\normal\item_normal_3007.lua												
403008	\item\normal\item_normal_3008.lua												
403009	\item\normal\item_normal_3009.lua												
403010	\item\normal\item_normal_3010.lua												
403011	\item\normal\item_normal_3011.lua												
403012	\item\normal\item_normal_3012.lua												
403013	\item\normal\item_normal_3013.lua												
403014	\item\normal\item_normal_3014.lua												
403015	\item\normal\item_normal_3015.lua												
403016	\item\normal\item_normal_3016.lua												
403017	\item\normal\item_normal_3017.lua												
403101	\item\normal\item_normal_3101.lua												
403102	\item\normal\item_normal_3102.lua												
403103	\item\normal\item_normal_3103.lua												
403104	\item\normal\item_normal_3104.lua												
403105	\item\normal\item_normal_3105.lua												
403106	\item\normal\item_normal_3106.lua												
403107	\item\normal\item_normal_3107.lua												
403108	\item\normal\item_normal_3108.lua												
403109	\item\normal\item_normal_3109.lua												
403110	\item\normal\item_normal_3110.lua												
403111	\item\normal\item_normal_3111.lua												
403112	\item\normal\item_normal_3112.lua												
403113	\item\normal\item_normal_3113.lua												
403114	\item\normal\item_normal_3114.lua												
403115	\item\normal\item_normal_3115.lua												
403116	\item\normal\item_normal_3116.lua												
403117	\item\normal\item_normal_3117.lua												
403118	\item\normal\item_normal_3118.lua												
403119	\item\normal\item_normal_3119.lua												
403120	\item\normal\item_normal_3120.lua												
404801	\item\normal\item_normal_4801.lua												
404823	\item\normal\item_normal_4823.lua												
404824	\item\normal\item_normal_4824.lua												
404825	\item\normal\item_normal_4825.lua												
404826	\item\normal\item_normal_4826.lua												
404827	\item\normal\item_normal_4827.lua												
404831	\item\normal\item_normal_4831.lua												
404832	\item\normal\item_normal_4832.lua												
404833	\item\normal\item_normal_4833.lua												
404834	\item\normal\item_normal_4834.lua												
404836	\item\normal\item_normal_4836.lua												
404837	\item\normal\item_normal_4837.lua												
404838	\item\normal\item_normal_4838.lua												
404839	\item\normal\item_normal_4839.lua												
404840	\item\normal\item_normal_4840.lua												
404841	\item\normal\item_normal_4841.lua												
404842	\item\normal\item_normal_4842.lua												
404843	\item\normal\item_normal_4843.lua												
404844	\item\normal\item_normal_4844.lua												
404845	\item\normal\item_normal_4845.lua												
404846	\item\normal\item_normal_4846.lua												
404847	\item\normal\item_normal_4847.lua												
404848	\item\normal\item_normal_4848.lua												
404849	\item\normal\item_normal_4849.lua												
404873	\item\normal\item_normal_4873.lua												
404874	\item\normal\item_normal_4874.lua												
404877	\item\normal\item_normal_4877.lua												
404878	\item\normal\item_normal_4878.lua												
404879	\item\normal\item_normal_4879.lua												
404880	\item\normal\item_normal_4880.lua												
404881	\item\normal\item_normal_4881.lua												
404882	\item\normal\item_normal_4882.lua												
404883	\item\normal\item_normal_4883.lua												
404884	\item\normal\item_normal_4884.lua												
404885	\item\normal\item_normal_4885.lua												
404886	\item\normal\item_normal_4886.lua												
404887	\item\normal\item_normal_4887.lua												
404888	\item\normal\item_normal_4888.lua												
404889	\item\normal\item_normal_4889.lua												
404890	\item\normal\item_normal_4890.lua												
404891	\item\normal\item_normal_4891.lua												
404892	\item\normal\item_normal_4892.lua												
404893	\item\normal\item_normal_4893.lua												
404894	\item\normal\item_normal_4894.lua												
404895	\item\normal\item_normal_4895.lua												
404896	\item\normal\item_normal_4896.lua												
404897	\item\normal\item_normal_4897.lua												
404898	\item\normal\item_normal_4898.lua												
404899	\item\normal\item_normal_4899.lua												
404900	\item\normal\item_normal_4900.lua												
404901	\item\normal\item_normal_4901.lua												
404902	\item\normal\item_normal_4902.lua												
404903	\item\normal\item_normal_4903.lua												
404904	\item\normal\item_normal_4904.lua												
404905	\item\normal\item_normal_4905.lua												
404906	\item\normal\item_normal_4906.lua												
404907	\item\normal\item_normal_4907.lua												
404908	\item\normal\item_normal_4908.lua												
404909	\item\normal\item_normal_4909.lua												
404910	\item\normal\item_normal_4910.lua												
404911	\item\normal\item_normal_4911.lua												
#	金币相关												
405500	\item\gold\item_gold_delete.lua												
#	;任务物品（												
413100	\item\quest\item_quest_413100.lua												
413101	\item\quest\item_quest_413101.lua												
413102	\item\quest\item_quest_413102.lua												
413103	\item\quest\item_quest_413103.lua												
413130	\item\quest\item_quest_413130.lua												
413199	\item\quest\item_quest_413199.lua												
413200	\item\quest\item_quest_413200.lua												
413201	\item\quest\item_quest_413201.lua												
413202	\item\quest\item_quest_413202.lua												
413203	\item\quest\item_quest_413203.lua												
413204	\item\quest\item_quest_413204.lua												
413300	\item\quest\item_quest_413300.lua												
413301	\item\quest\item_quest_413301.lua												
413302	\item\quest\item_quest_413302.lua												
413303	\item\quest\item_quest_413303.lua												
413304	\item\quest\item_quest_413304.lua												
413306	\item\quest\item_quest_413306.lua												
413307	\item\quest\item_quest_413307.lua												
413308	\item\quest\item_quest_413308.lua												
413309	\item\quest\item_quest_413309.lua												
413310	\item\quest\item_quest_413310.lua												
413311	\item\quest\item_quest_413311.lua												
413312	\item\quest\item_quest_413312.lua												
413313	\item\quest\item_quest_413313.lua												
413314	\item\quest\item_quest_413314.lua												
413315	\item\quest\item_quest_413315.lua												
413316	\item\quest\item_quest_413316.lua												
413317	\item\quest\item_quest_413317.lua												
413318	\item\quest\item_quest_413318.lua												
413319	\item\quest\item_quest_413319.lua												
413320	\item\quest\item_quest_413320.lua												
413321	\item\quest\item_quest_413321.lua												
413322	\item\quest\item_quest_413322.lua												
413323	\item\quest\item_quest_413323.lua												
413325	\item\quest\item_quest_413325.lua												
413326	\item\quest\item_quest_413326.lua												
413327	\item\quest\item_quest_413327.lua												
413328	\item\quest\item_quest_413328.lua												
#	宝箱												
414001	\item\normal\item_normal_14001.lua												
414002	\item\normal\item_normal_14002.lua												
414003	\item\normal\item_normal_14003.lua												
414004	\item\normal\item_normal_14004.lua												
414005	\item\normal\item_normal_14005.lua												
414006	\item\normal\item_normal_14006.lua												
414007	\item\normal\item_normal_14007.lua												
414008	\item\normal\item_normal_14008.lua												
414009	\item\normal\item_normal_14009.lua												
414010	\item\normal\item_normal_14010.lua												
414011	\item\normal\item_normal_14011.lua												
414012	\item\normal\item_normal_14012.lua												
414013	\item\normal\item_normal_14013.lua												
414014	\item\normal\item_normal_14014.lua												
414015	\item\normal\item_normal_14015.lua												
414016	\item\normal\item_normal_14016.lua												
414017	\item\normal\item_normal_14017.lua												
414018	\item\normal\item_normal_14018.lua												
414019	\item\normal\item_normal_14019.lua												
414020	\item\normal\item_normal_14020.lua												
414021	\item\normal\item_normal_14021.lua												
414022	\item\normal\item_normal_14022.lua												
414023	\item\normal\item_normal_14023.lua												
414024	\item\normal\item_normal_14024.lua												
414025	\item\normal\item_normal_14025.lua												
414026	\item\normal\item_normal_14026.lua												
414027	\item\normal\item_normal_14027.lua												
414028	\item\normal\item_normal_14028.lua												
414029	\item\normal\item_normal_14029.lua												
#	装备脚本												
415000	\item\equip\item_equip_000.lua												
#	骑乘脚本												
416000	\item\pet\item_pet_000.lua												
#	buff脚本												
417000	\item\buff\item_buff_000.lua												
417001	\item\buff\item_buff_001.lua												
417002	\item\buff\item_buff_002.lua												
417003	\item\buff\item_buff_003.lua												
417004	\item\buff\item_buff_004.lua												
417005	\item\buff\item_buff_005.lua												
417006	\item\buff\item_buff_006.lua												
417100	\item\buff\item_buff_6vs6_00.lua												
#	补偿道具脚本												
418000	\item\other\item_other_000.lua												
418001	\item\other\item_other_001.lua												
418002	\item\other\item_other_002.lua												
418003	\item\other\item_other_003.lua												
418004	\item\other\item_other_004.lua												
418005	\item\other\item_other_005.lua												
418006	\item\other\item_other_006.lua												
418007	\item\other\item_other_007.lua												
418008	\item\other\item_other_008.lua												
418009	\item\other\item_other_009.lua												
418010	\item\other\item_other_010.lua												
418011	\item\other\item_other_011.lua												
418012	\item\other\item_other_012.lua												
418013	\item\other\item_other_013.lua												
418014	\item\other\item_other_014.lua												
418015	\item\other\item_other_015.lua												
418016	\item\other\item_other_016.lua												
418017	\item\other\item_other_017.lua												
418018	\item\other\item_other_018.lua												
418019	\item\other\item_other_019.lua												
418020	\item\other\item_other_020.lua												
418021	\item\other\item_other_021.lua												
418022	\item\other\item_other_022.lua												
418023	\item\other\item_other_023.lua												
418024	\item\other\item_other_024.lua												
418025	\item\other\item_other_025.lua												
418026	\item\other\item_other_026.lua												
418027	\item\other\item_other_027.lua												
418028	\item\other\item_other_028.lua												
418029	\item\other\item_other_029.lua												
418030	\item\other\item_other_030.lua												
418031	\item\other\item_other_031.lua												
418032	\item\other\item_other_032.lua												
418033	\item\other\item_other_033.lua												
418034	\item\other\item_other_034.lua												
418035	\item\other\item_other_035.lua												
418036	\item\other\item_other_036.lua												
418037	\item\other\item_other_037.lua												
418038	\item\other\item_other_038.lua												
418039	\item\other\item_other_039.lua												
418040	\item\other\item_other_040.lua												
418041	\item\other\item_other_041.lua												
418042	\item\other\item_other_042.lua												
418043	\item\other\item_other_043.lua												
418044	\item\other\item_other_044.lua												
418045	\item\other\item_other_045.lua												
418046	\item\other\item_other_046.lua												
418047	\item\other\item_other_047.lua												
418048	\item\other\item_other_048.lua												
418049	\item\other\item_other_049.lua												
418050	\item\other\item_other_050.lua												
418051	\item\other\item_other_051.lua												
418052	\item\other\item_other_052.lua												
418053	\item\other\item_other_053.lua												
418054	\item\other\item_other_054.lua												
418055	\item\other\item_other_055.lua												
418056	\item\other\item_other_056.lua												
418057	\item\other\item_other_057.lua												
418058	\item\other\item_other_058.lua												
418059	\item\other\item_other_059.lua												
418060	\item\other\item_other_060.lua												
418061	\item\other\item_other_061.lua												
418062	\item\other\item_other_062.lua												
418063	\item\other\item_other_063.lua												
418064	\item\other\item_other_064.lua												
418065	\item\other\item_other_065.lua												
418066	\item\other\item_other_066.lua												
418067	\item\other\item_other_067.lua												
418068	\item\other\item_other_068.lua												
418069	\item\other\item_other_069.lua												
418070	\item\other\item_other_070.lua												
418071	\item\other\item_other_071.lua												
418072	\item\other\item_other_072.lua												
418073	\item\other\item_other_073.lua												
418074	\item\other\item_other_074.lua												
418075	\item\other\item_other_075.lua												
418076	\item\other\item_other_076.lua												
418077	\item\other\item_other_077.lua												
418078	\item\other\item_other_078.lua												
418079	\item\other\item_other_079.lua												
418080	\item\other\item_other_080.lua												
418081	\item\other\item_other_081.lua												
418082	\item\other\item_other_082.lua												
418083	\item\other\item_other_083.lua												
418084	\item\other\item_other_084.lua												
418085	\item\other\item_other_085.lua												
418086	\item\other\item_other_086.lua												
418087	\item\other\item_other_087.lua												
418088	\item\other\item_other_088.lua												
418089	\item\other\item_other_089.lua												
418090	\item\other\item_other_090.lua												
418091	\item\other\item_other_091.lua												
418092	\item\other\item_other_092.lua												
418093	\item\other\item_other_093.lua												
418094	\item\other\item_other_094.lua												
418095	\item\other\item_other_095.lua												
418096	\item\other\item_other_096.lua												
418097	\item\other\item_other_097.lua												
418098	\item\other\item_other_098.lua												
418099	\item\other\item_other_099.lua												
418100	\item\other\item_other_100.lua												
418101	\item\other\item_other_101.lua												
418102	\item\other\item_other_102.lua												
418103	\item\other\item_other_103.lua												
418104	\item\other\item_other_104.lua												
418105	\item\other\item_other_105.lua												
418106	\item\other\item_other_106.lua												
418107	\item\other\item_other_107.lua												
418108	\item\other\item_other_108.lua												
418109	\item\other\item_other_109.lua												
418110	\item\other\item_other_110.lua												
418111	\item\other\item_other_111.lua												
418112	\item\other\item_other_112.lua												
418113	\item\other\item_other_113.lua												
418114	\item\other\item_other_114.lua												
418115	\item\other\item_other_115.lua												
418116	\item\other\item_other_116.lua												
418117	\item\other\item_other_117.lua												
418118	\item\other\item_other_118.lua												
418119	\item\other\item_other_119.lua												
418120	\item\other\item_other_120.lua												
418121	\item\other\item_other_121.lua												
418122	\item\other\item_other_122.lua												
418123	\item\other\item_other_123.lua												
418124	\item\other\item_other_124.lua												
418125	\item\other\item_other_125.lua												
418126	\item\other\item_other_126.lua												
418127	\item\other\item_other_127.lua												
418128	\item\other\item_other_128.lua												
418129	\item\other\item_other_129.lua												
418130	\item\other\item_other_130.lua												
418131	\item\other\item_other_131.lua												
418132	\item\other\item_other_132.lua												
418133	\item\other\item_other_133.lua												
418134	\item\other\item_other_134.lua												
418135	\item\other\item_other_135.lua												
418136	\item\other\item_other_136.lua												
418137	\item\other\item_other_137.lua												
418138	\item\other\item_other_138.lua												
418139	\item\other\item_other_139.lua												
418140	\item\other\item_other_140.lua												
418141	\item\other\item_other_141.lua												
418142	\item\other\item_other_142.lua												
418143	\item\other\item_other_143.lua												
418144	\item\other\item_other_144.lua												
418145	\item\other\item_other_145.lua												
418146	\item\other\item_other_146.lua												
418147	\item\other\item_other_147.lua												
418148	\item\other\item_other_148.lua												
418149	\item\other\item_other_149.lua												
418150	\item\other\item_other_150.lua												
418151	\item\other\item_other_151.lua												
418152	\item\other\item_other_152.lua												
418153	\item\other\item_other_153.lua												
418154	\item\other\item_other_154.lua												
418155	\item\other\item_other_155.lua												
418156	\item\other\item_other_156.lua												
418157	\item\other\item_other_157.lua												
418158	\item\other\item_other_158.lua												
418159	\item\other\item_other_159.lua												
418160	\item\other\item_other_160.lua												
418161	\item\other\item_other_161.lua												
418162	\item\other\item_other_162.lua												
418163	\item\other\item_other_163.lua												
418164	\item\other\item_other_164.lua												
418165	\item\other\item_other_165.lua												
418166	\item\other\item_other_166.lua												
418167	\item\other\item_other_167.lua												
418168	\item\other\item_other_168.lua												
418169	\item\other\item_other_169.lua												
418170	\item\other\item_other_170.lua												
418171	\item\other\item_other_171.lua												
418172	\item\other\item_other_172.lua												
418173	\item\other\item_other_173.lua												
418174	\item\other\item_other_174.lua												
418175	\item\other\item_other_175.lua												
418176	\item\other\item_other_176.lua												
418177	\item\other\item_other_177.lua												
418178	\item\other\item_other_178.lua												
418179	\item\other\item_other_179.lua												
418180	\item\other\item_other_180.lua												
418181	\item\other\item_other_181.lua												
418182	\item\other\item_other_182.lua												
418183	\item\other\item_other_183.lua												
418184	\item\other\item_other_184.lua												
418185	\item\other\item_other_185.lua												
418186	\item\other\item_other_186.lua												
418187	\item\other\item_other_187.lua												
418188	\item\other\item_other_188.lua												
418189	\item\other\item_other_189.lua												
418190	\item\other\item_other_190.lua												
418191	\item\other\item_other_191.lua												
418192	\item\other\item_other_192.lua												
418193	\item\other\item_other_193.lua												
418194	\item\other\item_other_194.lua												
418195	\item\other\item_other_195.lua												
418196	\item\other\item_other_196.lua												
418197	\item\other\item_other_197.lua												
418198	\item\other\item_other_198.lua												
#	IB道具												
430000	\item\ib\item_ib_430000.lua												
430001	\item\ib\item_ib_430001.lua												
430002	\item\ib\item_ib_430002.lua												
430003	\item\ib\item_ib_430003.lua												
430004	\item\ib\item_ib_430004.lua												
430005	\item\ib\item_ib_430005.lua												
430006	\item\ib\item_ib_430006.lua												
430007	\item\ib\item_ib_430007.lua												
430008	\item\ib\item_ib_430008.lua												
430009	\item\ib\item_ib_430009.lua												
430010	\item\ib\item_ib_430010.lua												
430011	\item\ib\item_ib_430011.lua												
430012	\item\ib\item_ib_430012.lua												
430013	\item\ib\item_ib_430013.lua												
430014	\item\ib\item_ib_430014.lua												
430015	\item\ib\item_ib_430015.lua												
430016	\item\ib\item_ib_430016.lua												
430017	\item\ib\item_ib_430017.lua												
430018	\item\ib\item_ib_430018.lua												
430019	\item\ib\item_ib_430019.lua												
430020	\item\ib\item_ib_430020.lua												
430021	\item\ib\item_ib_430021.lua												
430022	\item\ib\item_ib_430022.lua												
430023	\item\ib\item_ib_430023.lua												
430028	\item\ib\item_ib_430028.lua												
430029	\item\ib\item_ib_430029.lua												
430030	\item\ib\item_ib_430030.lua												
430032	\item\ib\item_ib_430032.lua												
430033	\item\ib\item_ib_430033.lua												
430034	\item\ib\item_ib_430034.lua												
430035	\item\ib\item_ib_430035.lua												
430036	\item\ib\item_ib_430036.lua												
430037	\item\ib\item_ib_430037.lua												
430038	\item\ib\item_ib_430038.lua												
#	IB道具月饼												
430101	\item\ib\item_ib_430101.lua												
430102	\item\ib\item_ib_430102.lua												
430103	\item\ib\item_ib_430103.lua												
430104	\item\ib\item_ib_430104.lua												
430105	\item\ib\item_ib_430105.lua												
430106	\item\ib\item_ib_430106.lua												
430107	\item\ib\item_ib_430107.lua												
430108	\item\ib\item_ib_430108.lua												
430109	\item\ib\item_ib_430109.lua												
430110	\item\ib\item_ib_430110.lua												
430111	\item\ib\item_ib_430111.lua												
430112	\item\ib\item_ib_430112.lua												
430113	\item\ib\item_ib_430113.lua												
430114	\item\ib\item_ib_430114.lua												
#	节日礼包												
430150	\item\ib\item_ib_430150.lua												
430151	\item\ib\item_ib_430151.lua												
430152	\item\ib\item_ib_430152.lua												
430153	\item\ib\item_ib_430153.lua												
430154	\item\ib\item_ib_430154.lua												
430155	\item\ib\item_ib_430155.lua												
430156	\item\ib\item_ib_430156.lua												
430157	\item\ib\item_ib_430157.lua												
430158	\item\ib\item_ib_430158.lua												
430159	\item\ib\item_ib_430159.lua												
430160	\item\ib\item_ib_430160.lua												
#	公车玩法												
430500	\item\ib\BusGameitem_buff_000.lua												
#	;事件区域脚本												
#	生活技能脚本												
540000	\common\ability\ability_study_caijicaoyao.lua												
540001	\common\ability\ability_study_caijikuangshi.lua												
540002	\common\ability\ability_study_caijibuzhuo.lua												
540003	\common\ability\ability_study_caoyaoshu.lua												
540004	\common\ability\ability_study_yishu.lua												
540005	\common\ability\ability_study_duanzaoshu.lua												
540006	\common\ability\ability_study_gongyishu.lua												
540007	\common\ability\ability_study_zhubaoshu.lua												
